Date,Open,High,Low,Close,Volume,Change %
11/13/2014,28.5581,28.6985,28.4933,28.5749,120526.55529244,0.66693
11/14/2014,28.6337,28.7791,28.5849,28.7591,80151.480160724,0.26472
11/17/2014,28.7591,28.8079,28.5671,28.6885,101018.54847237,0.43795
11/18/2014,28.7511,28.8975,28.7511,28.8627,136672.56742497,-0.02782
11/19/2014,28.8627,28.8797,28.5023,28.6337,202400.71871852,0.38816
11/20/2014,28.5749,28.8329,28.4745,28.8149,102928.06502481,-0.99713
11/21/2014,29.1345,29.1345,28.8239,28.8797,127197.30722552,1.95836
11/24/2014,29.0161,29.1255,28.9553,29.1185,109540.55711567,-0.40639
11/25/2014,29.1913,29.2759,29.1345,29.1623,195170.47140423,0.6038
11/26/2014,29.1813,29.4093,29.1723,29.4093,86617.318166021,-0.03426
11/28/2014,29.4561,29.5675,29.3724,29.4561,71773.112162873,0.9417
12/01/2014,29.4093,29.4371,29.0071,29.1185,219179.55327507,-0.15888
12/02/2014,29.1345,29.2559,29.0449,29.1913,524243.15428833,-0.9344
12/03/2014,29.24,29.4281,29.2001,29.3575,480195.70013729,0.36211
12/04/2014,29.4192,29.4561,29.2947,29.3793,160032.7551912,0.61286
12/05/2014,29.5019,29.5207,29.3385,29.3993,83064.472271235,0.28111
12/08/2014,29.3217,29.3724,28.8875,29.0161,157873.12310927,-0.61081
12/09/2014,28.6785,29.2001,28.5849,29.1913,143304.14463656,-2.1936
12/10/2014,29.1445,29.2001,28.6596,28.7163,143170.54879149,1.62491
12/11/2014,28.8239,29.1623,28.7791,28.8527,72127.693616325,-1.10004
12/12/2014,28.5749,28.7891,28.4037,28.4217,153446.37958133,-0.86387
12/15/2014,28.5949,28.7433,28.129,28.2475,124376.72727851,0.06999
12/16/2014,27.9468,28.5023,27.8433,27.8433,504495.07673915,-2.26649
12/17/2014,27.9379,28.4317,27.8821,28.4127,122703.26353503,-0.03185
12/18/2014,28.9453,29.2301,28.8329,29.2301,167468.92091331,3.60585
12/19/2014,29.3475,29.4202,29.2301,29.3047,84957.917143067,1.38952
12/22/2014,29.3903,29.5954,29.3903,29.5954,283325.64850859,0.14584
12/23/2014,29.7169,29.7875,29.6511,29.7069,391289.17196442,1.11125
12/24/2014,29.7358,29.8065,29.688,29.6969,187225.03430279,0.0636
12/26/2014,29.8254,29.8523,29.7169,29.7965,77263.600051166,0.30132
12/29/2014,29.8254,29.8254,29.6143,29.6422,194018.33280052,0.0
12/30/2014,29.6053,29.6233,29.3803,29.4381,142858.15549964,-0.73796
12/31/2014,29.4571,29.5685,29.1345,29.1345,112628.32875281,-0.50059
01/02/2015,29.3306,29.3734,28.8319,28.9961,231238.33613254,-0.42944
01/05/2015,28.9443,28.9443,28.4615,28.5193,156165.50704449,-1.31705
01/06/2015,28.6317,28.6407,28.0135,28.1519,325042.70897122,-1.08001
01/07/2015,28.3759,28.4715,28.2535,28.4197,173526.94002313,-0.89342
01/08/2015,28.7054,29.1345,28.6865,29.0618,160407.42624541,1.1612
01/09/2015,29.1723,29.2101,28.7771,28.9871,119332.22852713,1.62652
01/12/2015,29.0439,29.0439,28.5093,28.6217,145028.83686199,-0.44014
01/13/2015,28.8865,29.24,28.3918,28.6029,131205.18257756,-0.54194
01/14/2015,28.3559,28.5651,28.1698,28.4287,176862.81822968,-1.83684
01/15/2015,28.5929,28.5929,27.9787,28.0135,212112.03172694,0.8358
01/16/2015,27.906,28.3111,27.8582,28.3012,182898.73877868,-2.40234
01/20/2015,28.4445,28.5651,28.1429,28.4814,1166118.9568794,1.92969
01/21/2015,28.2723,28.6577,28.2723,28.5551,319184.58138898,-0.60539
01/22/2015,28.6119,29.0997,28.4007,29.0618,91979.232609437,1.20118
01/23/2015,29.0539,29.2759,29.0439,29.1813,84630.456650645,1.54481
01/26/2015,29.1445,29.2101,28.9623,29.0997,130982.1880091,0.31183
01/27/2015,28.6317,28.6577,28.1161,28.2624,163737.27757174,-1.75951
01/28/2015,28.7323,28.7969,28.2156,28.2255,172359.73421885,0.35136
01/29/2015,28.2156,28.5193,27.9508,28.4913,167692.91996181,-1.79832
01/30/2015,28.4525,28.5739,28.0404,28.0961,72790.650441476,0.83961
02/02/2015,28.1877,28.3759,27.683,28.3381,2685785.7572512,-0.93067
02/03/2015,28.4287,28.6965,28.3839,28.6675,144742.56005113,0.85498
02/04/2015,28.6765,28.9145,28.6765,28.7233,101642.33057603,0.87165
02/05/2015,28.8617,29.0161,28.7771,28.9961,69678.771283419,0.64582
02/06/2015,29.0439,29.1813,28.8059,28.8717,398702.23464565,0.63129
02/09/2015,28.8617,28.9693,28.7671,28.8319,72139.747376782,-0.62733
02/10/2015,28.9871,29.2947,28.8965,29.2659,157188.06772328,0.43449
02/11/2015,29.2947,29.4471,29.2469,29.3903,71533.041433765,1.06116
02/12/2015,29.6422,29.8702,29.6422,29.8702,123335.08147899,1.18622
02/13/2015,29.9737,30.1031,29.8801,30.0733,110911.67236768,1.11834
02/17/2015,30.1031,30.14,29.9976,30.0932,135085.48896477,0.43171
02/18/2015,30.0932,30.1778,30.0444,30.1589,150324.45562289,-0.03289
02/19/2015,30.1589,30.3023,30.0733,30.2674,81744.585501163,0.21832
02/20/2015,30.2843,30.4795,30.13,30.4705,102216.89315783,0.4158
02/23/2015,30.4984,30.5462,30.3112,30.4795,112593.17195148,0.70697
02/24/2015,30.4317,30.5989,30.3281,30.5551,91105.334976283,-0.2187
02/25/2015,30.4416,30.5272,30.3112,30.3918,121527.0174104,0.03253
02/26/2015,30.4705,30.5989,30.4018,30.573,74903.071961614,0.09494
02/27/2015,30.573,30.5989,30.3829,30.4217,125666.47964744,0.33639
03/02/2015,30.4705,30.7273,30.4416,30.7174,340431.34315502,-0.33526
03/03/2015,30.7273,30.7273,30.3471,30.4795,270392.96801796,0.84278
03/04/2015,30.4217,30.4217,30.1877,30.356,186746.90180466,-0.99456
03/05/2015,30.4884,30.4884,30.2495,30.364,192840.07771582,0.21925
03/06/2015,30.3918,30.4705,29.9558,30.0155,173045.79408488,-0.31684
03/09/2015,30.0345,30.2674,29.9976,30.1589,129975.69901092,-1.17565
03/10/2015,29.9737,29.9737,29.5317,29.5407,144979.61734013,-0.20243
03/11/2015,29.6053,29.6053,29.3655,29.3803,101150.13535736,-1.22908
03/12/2015,29.2848,29.5775,29.2559,29.5775,139764.35698228,-1.08258
03/13/2015,29.4939,29.5875,29.2201,29.4103,278978.25890366,0.71402
03/16/2015,29.4859,29.7687,29.4859,29.7687,84073.974709533,-0.02712
03/17/2015,29.7069,29.8343,29.6422,29.7875,54272.056458931,0.74951
03/18/2015,29.7537,30.2585,29.6233,30.1589,99084.924399007,0.15754
03/19/2015,30.1499,30.2415,30.0832,30.1201,110939.79780875,1.3316
03/20/2015,30.3729,30.4317,30.2575,30.2664,104522.17484529,0.73964
03/23/2015,30.3829,30.4416,30.3023,30.3023,59965.449314923,0.03292
03/24/2015,30.3471,30.4018,30.2146,30.2146,81109.754117079,-0.11783
03/25/2015,30.2575,30.2575,29.3873,29.3973,173931.74547849,-0.29525
03/26/2015,29.2439,29.5287,29.0957,29.4172,117437.77917527,-3.34991
03/27/2015,29.4261,29.5576,29.2809,29.4999,481890.25796158,0.62304
03/30/2015,29.6392,29.8323,29.6392,29.8145,111800.63720141,0.72419
03/31/2015,29.7239,29.7855,29.5755,29.5845,99112.045360036,0.28577
04/01/2015,29.5576,29.5576,29.2719,29.4351,360223.61782588,-0.55948
04/02/2015,29.464,29.5655,29.3774,29.4172,101603.15585454,-0.31667
04/06/2015,29.2161,29.7427,29.2161,29.7049,150402.80506586,-0.84137
04/07/2015,29.7427,29.8981,29.6771,29.686,87474.139638526,1.80243
04/08/2015,29.6949,29.8503,29.6491,29.7687,77530.791741303,-0.16071
04/09/2015,29.7945,29.907,29.6303,29.8981,108635.52060133,0.33541
04/10/2015,29.8981,30.0245,29.8413,30.0245,55194.169133914,0.34772
04/13/2015,30.0922,30.1768,29.8881,29.8981,109410.97919075,0.64921
04/14/2015,29.9637,29.9637,29.6581,29.8145,62134.121717196,-0.42702
04/15/2015,29.907,30.139,29.8981,30.0723,103112.88935182,-0.18923
04/16/2015,29.9538,30.0822,29.9449,30.0155,56964.062961059,0.15649
04/17/2015,29.6949,29.8145,29.4351,29.5287,98785.589347651,-0.86433
04/20/2015,29.7597,30.0723,29.7338,30.0335,84645.523851217,0.21822
04/21/2015,30.2146,30.2316,30.0245,30.0434,51057.720336988,1.52858
04/22/2015,30.129,30.3829,29.9966,30.3371,56373.428698651,-0.28331
04/23/2015,30.2226,30.5272,30.1957,30.4117,114725.68307238,0.31066
04/24/2015,30.6527,30.7373,30.4615,30.59,79266.533247153,1.42311
04/27/2015,30.7283,30.8189,30.59,30.6427,131641.1269141,0.24663
04/28/2015,30.6716,30.8189,30.3918,30.6806,98239.152206921,-0.18452
